subject_id	source_language	translation_language	predicate_id	source_value	translation_status	translation_value
MP:0030242	en	ja	rdfs:label	small optic pit	OFFICIAL	視窩の矮小化
MP:0030243	en	ja	rdfs:label	abnormal chin morphology	OFFICIAL	頤の形態異常
MP:0030244	en	ja	rdfs:label	short chin	OFFICIAL	短い頤
MP:0030245	en	ja	rdfs:label	round head	OFFICIAL	丸い頭
MP:0030246	en	ja	rdfs:label	abnormal cheek morphology	OFFICIAL	頬の形態異常
MP:0030247	en	ja	rdfs:label	prominent cheeks	OFFICIAL	目立つ頬部
MP:0030248	en	ja	rdfs:label	narrow maxilla	OFFICIAL	狭い上顎
MP:0030249	en	ja	rdfs:label	small frontonasal prominence	OFFICIAL	小さい前頭鼻隆起
MP:0030250	en	ja	rdfs:label	frontonasal prominence hypoplasia	OFFICIAL	前頭鼻隆起形成不全
MP:0030251	en	ja	rdfs:label	broad frontonasal prominence	OFFICIAL	広い前頭鼻隆起
MP:0030252	en	ja	rdfs:label	narrow frontonasal prominence	OFFICIAL	狭い前頭鼻隆起
MP:0030253	en	ja	rdfs:label	vertical orbital dystopia	OFFICIAL	眼窩位置異常（垂直方向）
MP:0030254	en	ja	rdfs:label	abnormal dental arch morphology	OFFICIAL	歯列弓の形態異常
MP:0030255	en	ja	rdfs:label	abnormal maxillary dental arch morphology	OFFICIAL	歯列弓の形態異常
MP:0030256	en	ja	rdfs:label	abnormal mandibular dental arch morphology	OFFICIAL	上顎歯列弓の形態異常
MP:0030257	en	ja	rdfs:label	increased tongue papilloma incidence	OFFICIAL	舌乳頭腫の発生率増加
MP:0030258	en	ja	rdfs:label	small mandibular condyloid process	OFFICIAL	下顎関節突起の矮小化
MP:0030259	en	ja	rdfs:label	mandibular condyloid process hypoplasia	OFFICIAL	下顎の顆状突起の形成不全
MP:0030260	en	ja	rdfs:label	abnormal palatomaxillary suture morphology	OFFICIAL	口蓋上顎縫合の形態異常
MP:0030261	en	ja	rdfs:label	abnormal temporal bone zygomatic process morphology	OFFICIAL	側頭骨の頬骨突起の形態異常
MP:0030262	en	ja	rdfs:label	frontal bossing	OFFICIAL	前額部の突出
MP:0030263	en	ja	rdfs:label	cranial bossing	OFFICIAL	頭蓋隆起
MP:0030264	en	ja	rdfs:label	occipital bossing	OFFICIAL	後頭部の突出
MP:0030265	en	ja	rdfs:label	parietal bossing	OFFICIAL	頭頂の突出
MP:0030266	en	ja	rdfs:label	small vomer bone	OFFICIAL	鋤骨の矮小化
MP:0030267	en	ja	rdfs:label	decreased basicranium angle	OFFICIAL	頭蓋底角度の減少
MP:0030268	en	ja	rdfs:label	agnathia	OFFICIAL	無顎症
MP:0030269	en	ja	rdfs:label	absent mandibular ramus	OFFICIAL	下顎枝の欠如
MP:0030270	en	ja	rdfs:label	retrogenia	OFFICIAL	下顎後退
MP:0030271	en	ja	rdfs:label	abnormal foramen rotundum morphology	OFFICIAL	正円孔の形態異常
MP:0030272	en	ja	rdfs:label	abnormal cranial foramen ovale morphology	OFFICIAL	頭蓋骨の卵円孔の形態異常
MP:0030273	en	ja	rdfs:label	mandibular retrognathia	OFFICIAL	下顎後退症
MP:0030274	en	ja	rdfs:label	maxillary retrognathia	OFFICIAL	上顎後退症
MP:0030275	en	ja	rdfs:label	thin frontal bone	OFFICIAL	前頭骨の菲薄化
MP:0030276	en	ja	rdfs:label	anterior cranium occultum	OFFICIAL	潜在性二分頭蓋（前頭蓋）
MP:0030277	en	ja	rdfs:label	thin interparietal bone	OFFICIAL	頭頂間骨の菲薄化
MP:0030278	en	ja	rdfs:label	thick neurocranium	OFFICIAL	神経頭蓋の肥厚
MP:0030279	en	ja	rdfs:label	thin neurocranium	OFFICIAL	神経頭蓋の菲薄化
MP:0030280	en	ja	rdfs:label	short parietal bone	OFFICIAL	頭頂骨の短縮
MP:0030281	en	ja	rdfs:label	thin parietal bone	OFFICIAL	頭頂骨の菲薄化
MP:0030282	en	ja	rdfs:label	broad supraoccipital bone	OFFICIAL	上後頭骨の幅広化
MP:0030283	en	ja	rdfs:label	small mandibular coronoid process	OFFICIAL	下顎鉤状突起の矮小化
MP:0030284	en	ja	rdfs:label	short mandibular coronoid process	OFFICIAL	下顎鉤状突起の短縮
MP:0030285	en	ja	rdfs:label	mandibular coronoid process hypoplasia	OFFICIAL	下顎の鉤状突起の形成不全
MP:0030286	en	ja	rdfs:label	occipital bone hypoplasia	OFFICIAL	後頭骨の形成不全
MP:0030287	en	ja	rdfs:label	enlarged occipital bone	OFFICIAL	後頭骨の肥大化
MP:0030288	en	ja	rdfs:label	broad occipital bone	OFFICIAL	後頭骨の幅広化
MP:0030289	en	ja	rdfs:label	flat occipital bone	OFFICIAL	平らな後頭骨
MP:0030290	en	ja	rdfs:label	absent soft palate	OFFICIAL	軟口蓋の欠如
MP:0030291	en	ja	rdfs:label	short soft palate	OFFICIAL	軟口蓋の短縮
MP:0030292	en	ja	rdfs:label	abnormal tensor veli palatini muscle morphology	OFFICIAL	口蓋帆張筋の形態異常
MP:0030293	en	ja	rdfs:label	small tensor veli palatini muscle	OFFICIAL	口蓋帆張筋の矮小化
MP:0030294	en	ja	rdfs:label	abnormal levator veli palatini muscle morphology	OFFICIAL	口蓋帆挙筋の形態異常
MP:0030295	en	ja	rdfs:label	small levator veli palatini muscle	OFFICIAL	口蓋帆挙筋の矮小化
MP:0030296	en	ja	rdfs:label	abnormal infraorbital foramen morphology	OFFICIAL	眼窩下孔の形態異常
MP:0030297	en	ja	rdfs:label	outer ear hypoplasia	OFFICIAL	外耳の形成不全
MP:0030298	en	ja	rdfs:label	jaw transformation	OFFICIAL	顎の形質転換
MP:0030299	en	ja	rdfs:label	lower jaw to upper jaw transformation	OFFICIAL	下顎の上顎への形質転換
MP:0030300	en	ja	rdfs:label	upper jaw to lower jaw transformation	OFFICIAL	上顎の下顎への形質転換
MP:0030301	en	ja	rdfs:label	abnormal maxillary frontal process morphology	OFFICIAL	上顎骨の前頭突起の形態異常
MP:0030302	en	ja	rdfs:label	abnormal maxillary zygomatic process morphology	OFFICIAL	頬骨の形成過程での異常
MP:0030303	en	ja	rdfs:label	small ethmoid bone	OFFICIAL	篩骨の矮小化
MP:0030304	en	ja	rdfs:label	abnormal cribriform plate morphology	OFFICIAL	篩板の形態異常
MP:0030305	en	ja	rdfs:label	small cribriform plate	OFFICIAL	篩板の矮小化
MP:0030306	en	ja	rdfs:label	abnormal cranial fossa morphology	OFFICIAL	頭蓋窩の形態異常
MP:0030307	en	ja	rdfs:label	abnormal anterior cranial fossa	OFFICIAL	前頭蓋窩異常
MP:0030308	en	ja	rdfs:label	abnormal middle cranial fossa morphology	OFFICIAL	中頭蓋窩の形態異常
MP:0030309	en	ja	rdfs:label	abnormal posterior cranial fossa morphology	OFFICIAL	後頭蓋窩の形態異常
MP:0030310	en	ja	rdfs:label	abnormal cranial foramen morphology	OFFICIAL	大後頭孔の形態異常
MP:0030311	en	ja	rdfs:label	abnormal mandibular fossa morphology	OFFICIAL	下顎窩の形態異常
MP:0030312	en	ja	rdfs:label	enlarged pharyngeal arch	OFFICIAL	咽頭弓の肥大化
MP:0030313	en	ja	rdfs:label	abnormal face development	OFFICIAL	顔の形成異常
MP:0030314	en	ja	rdfs:label	absent primary palate	OFFICIAL	一次口蓋の欠如
MP:0030315	en	ja	rdfs:label	small neurocranium	OFFICIAL	神経頭蓋の矮小化
MP:0030316	en	ja	rdfs:label	enlarged neurocranium	OFFICIAL	神経頭蓋の肥大化
MP:0030317	en	ja	rdfs:label	absent maxillary zygomatic process	OFFICIAL	上顎骨部頬骨突起の欠如
MP:0030318	en	ja	rdfs:label	enlarged maxillary zygomatic process	OFFICIAL	上顎骨部頬骨突起の肥大化
MP:0030319	en	ja	rdfs:label	abnormal temporal bone petrous part morphology	OFFICIAL	側頭骨錐体部の形態異常
MP:0030320	en	ja	rdfs:label	abnormal temporal bone tympanic part morphology	OFFICIAL	側頭骨鼓室部の異常形態
MP:0030321	en	ja	rdfs:label	abnormal tegmen tympani morphology	OFFICIAL	鼓室蓋の形態異常
MP:0030322	en	ja	rdfs:label	styloid process hypoplasia	OFFICIAL	茎状突起の形成不全
MP:0030323	en	ja	rdfs:label	short styloid process	OFFICIAL	茎状突起の短縮
MP:0030324	en	ja	rdfs:label	abnormal anterior head development	OFFICIAL	前額部形成異常
MP:0030325	en	ja	rdfs:label	abnormal periocular mesenchyme apoptosis	OFFICIAL	眼窩周囲間充織のアポトーシス異常
MP:0030326	en	ja	rdfs:label	decreased periocular mesenchyme apoptosis	OFFICIAL	眼窩周囲間充織のアポトーシス減少
MP:0030327	en	ja	rdfs:label	temporomandibular joint ankylosis	OFFICIAL	顎関節強直症
MP:0030328	en	ja	rdfs:label	glossopalatal ankylosis	OFFICIAL	舌口蓋の強直
MP:0030329	en	ja	rdfs:label	absent temporal bone petrous part	OFFICIAL	側頭骨錐体部の欠如
MP:0030330	en	ja	rdfs:label	abnormal temporomandibular joint disk morphology	OFFICIAL	顎関節円板の形態異常
MP:0030331	en	ja	rdfs:label	absent temporomandibular joint disk	OFFICIAL	顎関節円板の欠如
MP:0030332	en	ja	rdfs:label	accelerated temporomandibular joint osteoarthritis	OFFICIAL	変形性顎関節症の早発
MP:0030333	en	ja	rdfs:label	abnormal palatine bone perpendicular plate morphology	OFFICIAL	口蓋骨の垂直板の形態異常
MP:0030334	en	ja	rdfs:label	absent sixth pharyngeal arch artery	OFFICIAL	第六咽頭弓動脈の欠如
MP:0030335	en	ja	rdfs:label	absent third pharyngeal arch artery	OFFICIAL	第三咽頭弓動脈の欠如
MP:0030336	en	ja	rdfs:label	third pharyngeal arch artery hypoplasia	OFFICIAL	第三咽頭弓動脈の形成不全
MP:0030337	en	ja	rdfs:label	enlarged third pharyngeal arch artery	OFFICIAL	第三咽頭弓動脈の拡大
MP:0030338	en	ja	rdfs:label	dilated third pharyngeal arch artery	OFFICIAL	第三咽頭弓動脈の拡張
MP:0030339	en	ja	rdfs:label	absent second pharyngeal arch artery	OFFICIAL	第二咽頭弓動脈の欠如
MP:0030340	en	ja	rdfs:label	absent fourth pharyngeal arch artery	OFFICIAL	第四鰓弓動脈の欠如
MP:0030341	en	ja	rdfs:label	fourth pharyngeal arch artery hypoplasia	OFFICIAL	第四咽頭弓動脈の形成不全
MP:0030342	en	ja	rdfs:label	small maxillary prominence	OFFICIAL	上顎隆起の矮小化
MP:0030343	en	ja	rdfs:label	maxillary prominence hypoplasia	OFFICIAL	上顎隆起の形成不全
MP:0030344	en	ja	rdfs:label	absent maxillary prominence	OFFICIAL	上顎隆起の欠如
MP:0030345	en	ja	rdfs:label	enlarged maxillary prominence	OFFICIAL	上顎隆起の肥大化
MP:0030346	en	ja	rdfs:label	small mandibular prominence	OFFICIAL	下顎隆起の矮小化
MP:0030347	en	ja	rdfs:label	mandibular prominence hypoplasia	OFFICIAL	下顎隆起の形成不全
MP:0030348	en	ja	rdfs:label	enlarged mandibular prominence	OFFICIAL	下顎隆起の肥大化
MP:0030349	en	ja	rdfs:label	absent coronal suture	OFFICIAL	冠状縫合の欠如
MP:0030350	en	ja	rdfs:label	premature coronal suture closure	OFFICIAL	冠状縫合の早期癒合
MP:0030351	en	ja	rdfs:label	wide coronal suture	OFFICIAL	冠状縫合の拡大
MP:0030352	en	ja	rdfs:label	absent sagittal suture	OFFICIAL	矢状縫合の欠如
MP:0030353	en	ja	rdfs:label	wide sagittal suture	OFFICIAL	矢状縫合の拡大
MP:0030354	en	ja	rdfs:label	premature sagittal suture closure	OFFICIAL	矢状縫合の早期癒合
MP:0030355	en	ja	rdfs:label	absent lambdoid suture	OFFICIAL	人字縫合の欠如
MP:0030356	en	ja	rdfs:label	premature lambdoid suture closure	OFFICIAL	人字縫合の早期癒合
MP:0030357	en	ja	rdfs:label	wide lambdoid suture	OFFICIAL	人字縫合の拡大
MP:0030358	en	ja	rdfs:label	premature squamoparietal suture closure	OFFICIAL	鱗状縫合の早期癒合
MP:0030359	en	ja	rdfs:label	cranial suture sclerosis	OFFICIAL	頭蓋縫合の硬化
MP:0030360	en	ja	rdfs:label	coronal suture sclerosis	OFFICIAL	冠状縫合の硬化
MP:0030361	en	ja	rdfs:label	lambdoid suture sclerosis	OFFICIAL	ラムダ縫合の硬化
MP:0030362	en	ja	rdfs:label	sagittal suture sclerosis	OFFICIAL	矢状縫合の硬化
MP:0030363	en	ja	rdfs:label	abnormal anterior fontanelle morphology	OFFICIAL	大泉門形態異常
MP:0030364	en	ja	rdfs:label	abnormal posterior fontanelle morphology	OFFICIAL	小泉門の形態異常
MP:0030365	en	ja	rdfs:label	abnormal sphenoid fontanelle morphology	OFFICIAL	前側頭泉門の形態異常
MP:0030366	en	ja	rdfs:label	abnormal mastoid fontanelle morphology	OFFICIAL	後側頭泉門の形態異常
MP:0030367	en	ja	rdfs:label	premature metopic suture closure	OFFICIAL	前頭縫合の早期癒合
MP:0030368	en	ja	rdfs:label	trigonocephaly	OFFICIAL	三角頭蓋
MP:0030369	en	ja	rdfs:label	abnormal jugum limitans morphology	OFFICIAL	頭蓋骨の隆線の形態異常
MP:0030370	en	ja	rdfs:label	absent jugum limitans	OFFICIAL	頭蓋骨の隆線の欠如
MP:0030371	en	ja	rdfs:label	delayed sagittal suture closure	OFFICIAL	矢状縫合の閉鎖遅延
MP:0030372	en	ja	rdfs:label	enlarged Meckel's cartilage	OFFICIAL	メッケル軟骨の肥大
MP:0030373	en	ja	rdfs:label	Meckel's cartilage hyperplasia	OFFICIAL	メッケル軟骨の肥厚
MP:0030374	en	ja	rdfs:label	Meckel's cartilage hypoplasia	OFFICIAL	メッケル軟骨の形成不全
MP:0030375	en	ja	rdfs:label	short zygomatic arch	OFFICIAL	頬骨弓の短縮
MP:0030376	en	ja	rdfs:label	thick zygomatic arch	OFFICIAL	頬骨弓の肥厚
MP:0030377	en	ja	rdfs:label	zygomatic arch hypoplasia	OFFICIAL	頬骨弓の形成不全
MP:0030378	en	ja	rdfs:label	abnormal frontal bone nasal part morphology	OFFICIAL	前頭骨の鼻部の形態異常
MP:0030379	en	ja	rdfs:label	abnormal frontal bone squamous part morphology	OFFICIAL	前頭骨の前頭鱗の形態異常
MP:0030380	en	ja	rdfs:label	abnormal frontal bone zygomatic process morphology	OFFICIAL	前頭骨の頬骨突起の形態異常
MP:0030381	en	ja	rdfs:label	abnormal frontal bone orbital part morphology	OFFICIAL	前頭骨の眼窩部の形態異常
MP:0030382	en	ja	rdfs:label	absent paranasal sinus	OFFICIAL	副鼻腔の欠如
MP:0030383	en	ja	rdfs:label	small presphenoid bone	OFFICIAL	前蝶形骨の矮小化
MP:0030384	en	ja	rdfs:label	short facial bone	OFFICIAL	顔面骨の短縮
MP:0030385	en	ja	rdfs:label	absent facial bone	OFFICIAL	顔面骨の欠如
MP:0030386	en	ja	rdfs:label	facial bone hypoplasia	OFFICIAL	顔面骨の形成不全
MP:0030387	en	ja	rdfs:label	large posterior fontanelle	OFFICIAL	小泉門の肥大化
MP:0030388	en	ja	rdfs:label	large fontanelles	OFFICIAL	泉門の肥大化
MP:0030389	en	ja	rdfs:label	small fontanelles	OFFICIAL	小さい泉門
MP:0030390	en	ja	rdfs:label	premature facial suture closure	OFFICIAL	顔面縫合の早期癒合
MP:0030391	en	ja	rdfs:label	premature zygomaticomaxillary suture closure	OFFICIAL	頬骨上顎縫合の早期癒合
MP:0030392	en	ja	rdfs:label	premature fontanelle closure	OFFICIAL	泉門の早期癒合
MP:0030393	en	ja	rdfs:label	delayed fontanelle closure	OFFICIAL	泉門の閉鎖遅延
MP:0030394	en	ja	rdfs:label	abnormal incus short process morphology	OFFICIAL	砧骨短脚の形態異常
MP:0030395	en	ja	rdfs:label	absent incus short process	OFFICIAL	砧骨短脚の欠如
MP:0030396	en	ja	rdfs:label	abnormal incus long process morphology	OFFICIAL	砧骨長脚の形態異常
MP:0030397	en	ja	rdfs:label	abnormal incus lenticular process morphology	OFFICIAL	砧骨豆状突起の形態異常
MP:0030398	en	ja	rdfs:label	absent incus lenticular process	OFFICIAL	砧骨豆状突起の欠如
MP:0030399	en	ja	rdfs:label	abnormal incus body morphology	OFFICIAL	砧骨形態異常
MP:0030400	en	ja	rdfs:label	abnormal stapes annular ligament morphology	OFFICIAL	アブミ骨輪状靱帯の形態異常
MP:0030401	en	ja	rdfs:label	absent stapes annular ligament	OFFICIAL	アブミ骨輪状靱帯の欠如
MP:0030402	en	ja	rdfs:label	abnormal stapes head morphology	OFFICIAL	アブミ骨頭の形態異常
MP:0030403	en	ja	rdfs:label	absent stapes head	OFFICIAL	アブミ骨頭の欠如
MP:0030404	en	ja	rdfs:label	abnormal stapes obturator foramen morphology	OFFICIAL	アブミ骨閉鎖孔の形態異常
MP:0030405	en	ja	rdfs:label	small stapes obturator foramen	OFFICIAL	アブミ骨閉鎖孔の矮小化
MP:0030406	en	ja	rdfs:label	absent stapes obturator foramen	OFFICIAL	アブミ骨閉鎖孔の欠如
MP:0030407	en	ja	rdfs:label	abnormal stapes crus morpholgy	OFFICIAL	アブミ骨前後脚の形態異常
MP:0030408	en	ja	rdfs:label	abnormal stapes posterior crus morphology	OFFICIAL	アブミ骨後脚の形態異常
MP:0030409	en	ja	rdfs:label	abnormal stapes anterior crus morphology	OFFICIAL	アブミ骨前脚の形態異常
MP:0030410	en	ja	rdfs:label	middle ear effusion	OFFICIAL	滲出性中耳炎
MP:0030411	en	ja	rdfs:label	small round window	OFFICIAL	正円窓（蝸牛窓）の矮小化
MP:0030412	en	ja	rdfs:label	absent round window	OFFICIAL	正円窓（蝸牛窓）の欠如
MP:0030413	en	ja	rdfs:label	tympanic membrane retraction	OFFICIAL	鼓膜の退縮
MP:0030414	en	ja	rdfs:label	tympanic membrane perforation	OFFICIAL	鼓膜の穿孔
MP:0030415	en	ja	rdfs:label	premature intermaxillary suture closure	OFFICIAL	上顎間縫合の早期癒合
MP:0030416	en	ja	rdfs:label	absent temporal bone zygomatic process	OFFICIAL	側頭骨の頬骨突起の欠如
MP:0030417	en	ja	rdfs:label	craniofacial hyperostosis	OFFICIAL	頭蓋顔面骨の過形成
MP:0030418	en	ja	rdfs:label	facial hyperostosis	OFFICIAL	顔面骨の過形成
MP:0030419	en	ja	rdfs:label	excessive cerumen	OFFICIAL	耳垢過多
MP:0030420	en	ja	rdfs:label	short basicranium	OFFICIAL	頭蓋底の短縮
MP:0030421	en	ja	rdfs:label	tongue muscle hypoplasia	OFFICIAL	舌筋の形成不全
MP:0030422	en	ja	rdfs:label	abnormal outer ear cartilage morphology	OFFICIAL	外耳の軟骨組織の形態異常
MP:0030423	en	ja	rdfs:label	abnormal pinna cartilage morphology	OFFICIAL	耳介軟骨の形態異常
MP:0030424	en	ja	rdfs:label	premature palatomaxillary suture closure	OFFICIAL	口蓋上顎縫合の早期癒合
MP:0030425	en	ja	rdfs:label	wide intermaxillary suture	OFFICIAL	上顎間縫合の拡大
MP:0030426	en	ja	rdfs:label	facial muscle hypoplasia	OFFICIAL	顔面筋形成不全
MP:0030427	en	ja	rdfs:label	abnormal neck muscle morphology	OFFICIAL	頚筋の形態異常
MP:0030428	en	ja	rdfs:label	abnormal scalene muscle morphology	OFFICIAL	斜角筋の形態異常
MP:0030429	en	ja	rdfs:label	abnormal levator nasolabialis muscle morphology	OFFICIAL	上唇挙筋の形態異常
MP:0030430	en	ja	rdfs:label	absent levator nasolabialis muscle	OFFICIAL	上唇挙筋の欠如
MP:0030431	en	ja	rdfs:label	wide metopic suture	OFFICIAL	前頭縫合の拡大
MP:0030432	en	ja	rdfs:label	large cranial foramen ovale	OFFICIAL	頭蓋骨の卵円孔の拡大
MP:0030433	en	ja	rdfs:label	large foramen rotundum	OFFICIAL	正円孔の拡大
MP:0030434	en	ja	rdfs:label	premature maxillary-premaxillary suture closure	OFFICIAL	切歯縫合の早期癒合
MP:0030435	en	ja	rdfs:label	premature craniofacial suture closure	OFFICIAL	頭蓋顔面縫合の早期癒合
MP:0030436	en	ja	rdfs:label	premature frontonasal suture closure	OFFICIAL	前頭鼻骨縫合の早期癒合
MP:0030437	en	ja	rdfs:label	abnormal osteoblast proliferation	OFFICIAL	骨芽細胞の増殖異常
MP:0030438	en	ja	rdfs:label	increased osteoblast proliferation	OFFICIAL	骨芽細胞の増殖増加
MP:0030439	en	ja	rdfs:label	decreased osteoblast proliferation	OFFICIAL	骨芽細胞の増殖減少
MP:0030440	en	ja	rdfs:label	abnormal osteoblast apoptosis	OFFICIAL	骨芽細胞のアポトーシス異常
MP:0030441	en	ja	rdfs:label	increased osteoblast apoptosis	OFFICIAL	骨芽細胞のアポトーシス増加
MP:0030442	en	ja	rdfs:label	decreased osteoblast apoptosis	OFFICIAL	骨芽細胞のアポトーシス減少
MP:0030443	en	ja	rdfs:label	abnormal cranial synchondrosis	OFFICIAL	頭蓋の軟骨結合の異常
MP:0030444	en	ja	rdfs:label	premature cranial synchondrosis closure	OFFICIAL	頭蓋の軟骨結合の早期癒合
MP:0030445	en	ja	rdfs:label	abnormal sphenooccipital synchondrosis	OFFICIAL	蝶後頭軟骨結合の異常
MP:0030446	en	ja	rdfs:label	premature sphenooccipital synchondrosis closure	OFFICIAL	蝶後頭軟骨結合の早期癒合
MP:0030447	en	ja	rdfs:label	abnormal presphenoid synchondrosis	OFFICIAL	前蝶形骨の軟骨結合異常
MP:0030448	en	ja	rdfs:label	premature presphenoid synchondrosis closure	OFFICIAL	前蝶形骨の軟骨結合早期癒合
MP:0030449	en	ja	rdfs:label	tooth ankylosis	OFFICIAL	歯強直
MP:0030450	en	ja	rdfs:label	abnormal enamel mineralization	OFFICIAL	エナメルの石灰化異常
MP:0030451	en	ja	rdfs:label	abnormal dentin mineralization	OFFICIAL	象牙質の石灰化異常
MP:0030452	en	ja	rdfs:label	abnormal cementum mineralization	OFFICIAL	セメント質の石灰化異常
